SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
CCC(c1cc(-c2ccc(OC)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8695652173913043,5.88
CC[C@@H](c1cc(-c2ccc(C#N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8695652173913043,6.02
CCC(c1cc(-c2ccc(Cl)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8928571428571429,6.08
CC[C@@H](c1cc(-c2ccc(Cl)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8928571428571429,6.13
COc1cn(C(c2cc(-c3ccc(N)nc3)ccn2)C2CC2)c(=O)cc1-c1cc(Cl)ccc1-n1cnnn1,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8220338983050848,6.22
CCC(c1cc(-c2ccc(N)cc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8434782608695652,6.45
COc1cn(C(CO)c2cc(-c3ccc(N)nc3)ccn2)c(=O)cc1-c1cc(Cl)ccc1-n1cnnn1,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.9099099099099099,6.5
CC[C@@H](c1cc(-c2ccc(N)cc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8434782608695652,6.53
COc1cn(C(c2cc(-c3ccc(N)nc3)ccn2)C(C)C)c(=O)cc1-c1cc(Cl)ccc1-n1cnnn1,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8448275862068966,6.56
CC[C@@H](c1cc(-c2ccc(C(=O)O)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8547008547008547,6.89
CCC(c1cc(-c2ccc(C(=O)O)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8547008547008547,6.91
CCC(c1cc(-c2ccc(N)nc2)ccn1)n1cc(C)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8828828828828829,7.07
CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(C)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8828828828828829,7.26
CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2ccnn2)cc1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8596491228070176,8.02
CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)c(C)c1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8135593220338984,9.47
CCC(c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)c(C)c1=O,1,CC[C@@H](c1cc(-c2ccc(N)nc2)ccn1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnn2)cc1=O,0.8135593220338984,9.63
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1.0,2.95
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1.0,3.08
O=C(O)c1ccc(NC(=O)[C@@H](CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1.0,4.36
COc1ccc(Cl)c(F)c1-c1ccc([C@@H](CC2CCC(O)CC2)C(=O)Nc2ccc(C(=O)O)cc2)[n+]([O-])c1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8706896551724138,4.81
COc1ccc(Cl)c(F)c1-c1ccc(C(CC2CCC(O)CC2)C(=O)Nc2ccc(C(=O)O)cc2)[n+]([O-])c1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8706896551724138,5.11
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8448275862068966,5.28
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8448275862068966,5.29
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2O)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8974358974358975,5.73
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2O)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8974358974358975,5.75
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8918918918918919,5.76
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)cn2)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8181818181818182,5.8
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8918918918918919,5.8
O=C(O)c1ccc(NC(=O)[C@H](CC2CCOCC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8333333333333334,5.81
COc1ccc(Cl)c(F)c1-c1ccc([C@H](CC2CCC(O)CC2)C(=O)Nc2ccc(C(=O)O)cc2)[n+]([O-])c1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8706896551724138,5.83
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)cn2)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8181818181818182,5.85
COC(=O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8907563025210085,5.93
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(F)ccc(OC(F)F)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.865546218487395,6.02
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(F)ccc(OC(F)F)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.865546218487395,6.11
COC(=O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8907563025210085,6.14
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(Cl)ccc(OC(F)F)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.9304347826086956,6.48
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3cccc(Cl)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.7666666666666667,6.55
O=C(O)c1ccc(NC(=O)C(CC2CCC(O)CC2)c2ccc(-c3c(Cl)ccc(OC(F)F)c3F)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.9304347826086956,6.58
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC(O)CC2)c2ccc(-c3c(Cl)ccc(OC(F)F)c3Cl)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](C[C@H]2CC[C@H](O)CC2)c2ccc(-c3c(OC(F)F)ccc(Cl)c3F)c[n+]2[O-])cc1,0.8813559322033898,6.59
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1.0,2.74
O=C(O)c1ccc(NC(=O)[C@@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1.0,4.02
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1.0,4.37
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2O)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8888888888888888,5.0
COC(=O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8818181818181818,5.24
O=C(O)c1ccc(NC(=O)[C@H](CC2CCC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9528301886792453,5.27
O=C(O)c1ccc(NC(=O)C(CC2CCC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9528301886792453,5.27
COC(=O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8818181818181818,5.31
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2O)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8888888888888888,5.56
O=C(O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)cn2)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8035714285714286,5.74
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)cn2)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8035714285714286,5.79
O=C(O)c1ccc(NC(=O)C(c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])C2CC2)cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8440366972477065,5.85
CCC(C(=O)Nc1ccc(C(=O)O)cc1)c1ccc(-c2cc(Cl)ccc2-n2cnnn2)c[n+]1[O-],1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8504672897196262,5.92
NC(=O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9065420560747663,6.03
CCOC(=O)c1ccc(NC(=O)C(CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8584070796460177,6.07
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3ccc(Cl)cc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9245283018867925,6.08
NC(=O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9065420560747663,6.1
O=C(O)c1ccc(NC(=O)C(CCC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8990825688073395,6.1
CCOC(=O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8584070796460177,6.12
Cc1ccc(-n2cnnn2)c(-c2ccc(C(CC3CC3)C(=O)Nc3ccc(C(=O)O)cc3)[n+]([O-])c2)c1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8888888888888888,6.13
O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9181818181818182,6.15
O=C(O)c1ccc(NC(=O)C(CC2CCCC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.9181818181818182,6.18
O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])c(F)c1,1,O=C(O)c1ccc(NC(=O)[C@H](CC2CC2)c2ccc(-c3cc(Cl)ccc3-n3cnnn3)c[n+]2[O-])cc1,0.8245614035087719,7.33
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,3.47
COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCC[C@@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,4.07
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,4.37
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc(C3CC3)c-2[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.875968992248062,4.95
COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,5.15
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,5.23
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCCC(c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,5.29
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)cn1)c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8320610687022901,5.42
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc(C3CC3)c-2[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.875968992248062,5.43
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3ccccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8461538461538461,5.46
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(Cl)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8582677165354331,5.53
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1O)c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.905511811023622,5.76
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3cccc(F)c3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.890625,5.87
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(Br)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8582677165354331,5.97
COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC(c1ccc(-c3c(F)cccc3F)cn1)c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8320610687022901,6.07
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)cc1)c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8320610687022901,6.14
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(I)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8582677165354331,6.15
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3ccc(F)cc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8473282442748091,6.16
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,0.8582677165354331,6.2
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](c1ccc(-c3c(F)cccc3F)c[n+]1[O-])c1nc-2c(C2CC2)[nH]1,1.0,6.21
